18
83,0,B,4,0,4,4,X,0
71,1,B,4,0,4,5,X,0
74,2,B,3,0,3,4,X,0
2,2,B,6,3,9,8,X,1
46,3,B,5,0,5,7,X,0
5,0,B,4,4,8,7,X,1
75,1,B,6,4,10,10,X,0
78,3,B,6,5,11,10,X,1
35,4,B,4,0,4,9,X,0
76,4,B,6,4,10,12,X,0
59,0,B,4,8,12,13,X,0
80,1,B,3,10,13,13,X,0
32,0,B,3,12,15,15,X,0
69,2,B,5,9,14,17,X,0
73,3,B,6,11,17,18,X,0
23,1,B,5,13,18,19,X,0
27,0,B,4,15,19,19,X,0
44,2,B,6,14,20,21,X,0
41,4,B,4,10,14,20,X,0
96,4,B,2,14,16,18,X,0
53,1,B,5,18,23,23,X,0
95,0,B,3,19,22,25,X,0
9,0,B,2,22,24,25,X,0
12,5,D,4,0,4,6,X,0
28,6,D,5,0,5,7,X,0
22,5,D,6,4,10,9,X,1
37,6,D,3,5,8,7,X,1
47,6,D,4,8,12,11,X,1
66,7,D,6,0,6,13,X,0
81,7,D,4,6,10,11,X,0
86,8,D,4,0,4,12,X,0
34,8,D,4,4,8,13,X,0
60,8,D,3,8,11,12,X,0
30,5,D,4,10,14,14,X,0
6,7,D,6,10,16,17,X,0
0,6,D,3,12,15,15,X,0
39,8,D,4,11,15,16,X,0
31,5,D,4,14,18,17,X,1
45,6,D,5,15,20,19,X,1
33,5,D,6,18,24,24,X,0
65,7,D,2,16,18,21,X,0
50,6,D,4,20,24,24,X,0
64,7,D,2,18,20,24,X,0
24,9,C,5,0,5,5,X,0
70,10,C,3,0,3,3,X,0
8,11,C,6,0,6,7,X,0
25,12,C,6,0,6,7,X,0
84,9,C,4,5,9,13,X,0
38,9,C,6,9,15,17,X,0
93,10,C,3,3,6,14,X,0
15,10,C,6,6,12,19,X,0
89,10,C,6,12,18,19,X,0
49,11,C,2,6,8,16,X,0
87,9,C,4,15,19,19,X,0
14,9,C,2,19,21,21,X,0
58,10,C,6,18,24,25,X,0
67,9,C,3,21,24,25,X,0
90,13,E,6,0,6,10,X,0
17,13,E,3,6,9,12,X,0
88,13,E,6,9,15,16,X,0
63,12,E,4,8,12,18,O,0
36,12,E,2,12,14,18,X,0
77,12,E,2,14,16,18,X,0
42,12,E,4,16,20,21,X,0
20,13,E,3,15,18,22,X,0
94,13,E,6,18,24,25,X,0
29,14,A,4,0,4,5,X,0
91,15,A,5,0,5,6,X,0
55,14,A,5,4,9,9,X,0
85,15,A,5,5,10,10,X,0
52,16,A,4,0,4,10,X,0
61,16,A,3,4,7,9,X,0
48,16,A,3,7,10,11,X,0
92,14,A,3,9,12,14,X,0
97,14,A,3,12,15,19,X,0
43,17,F,5,0,5,5,X,0
10,17,F,2,5,7,6,X,1
57,17,F,6,7,13,11,X,2
54,16,F,3,12,15,15,O,0
51,16,F,4,15,19,19,X,0
98,17,F,6,13,19,23,X,0
16,16,F,5,19,24,25,X,0
26,17,F,2,19,21,24,X,0
13,11,M,2,10,12,12,O,0
1,11,M,4,12,16,15,X,1
3,11,M,6,16,22,23,X,0
18,11,M,5,22,27,25,X,2
72,15,K,5,12,17,16,O,1
21,15,K,6,17,23,20,X,3
19,15,K,3,23,26,24,X,2
99,17,I,3,23,26,6,O,3
7,17,I,4,26,30,10,X,4
4,17,I,2,30,32,12,X,2
62,14,I,4,17,21,20,O,1
68,17,G,5,34,39,8,O,5
79,17,G,2,39,41,12,X,2
56,8,G,4,17,21,20,O,1
11,17,L,4,43,47,17,O,4
40,17,L,3,47,50,17,X,3
82,17,J,4,52,56,18,O,4
