18
0,0,C,3,0,3,3,X,0
65,1,E,4,0,4,4,X,0
94,1,E,2,4,6,4,X,2
68,2,B,3,0,3,5,X,0
73,3,A,5,0,5,5,X,0
87,4,E,5,0,5,5,X,0
76,5,F,5,0,5,5,X,0
72,6,M,2,0,2,5,X,0
99,2,B,6,3,9,6,X,3
7,7,B,4,0,4,6,X,0
70,7,B,3,4,7,6,X,1
50,8,F,5,0,5,6,X,0
90,0,C,5,3,8,6,X,2
17,6,M,5,2,7,6,X,1
66,9,L,6,0,6,6,X,0
16,10,K,4,0,4,6,X,0
21,11,B,4,0,4,7,X,0
9,12,D,3,0,3,7,X,0
96,4,E,5,5,10,7,X,3
48,1,E,4,6,10,7,X,3
54,6,M,2,7,9,7,X,2
80,10,K,4,4,8,7,X,1
86,13,E,6,0,6,8,X,0
35,11,B,5,4,9,9,X,0
47,7,B,2,7,9,9,X,0
85,14,G,2,0,2,9,X,0
83,15,B,5,0,5,10,X,0
14,12,D,6,3,9,10,X,0
77,3,A,5,5,10,10,X,0
51,13,E,3,6,9,10,X,0
34,5,F,4,5,9,10,X,0
78,16,J,5,0,5,10,X,0
97,14,G,6,2,8,10,X,0
52,15,B,4,5,9,11,X,0
57,12,D,3,9,12,11,X,1
89,12,D,2,12,14,11,X,2
25,3,A,2,10,12,11,X,1
15,8,F,5,5,10,11,X,0
28,5,F,4,9,13,11,X,2
37,17,D,4,0,4,12,X,0
10,1,E,2,10,12,12,X,0
71,0,C,5,8,13,12,X,1
32,17,D,6,4,10,13,X,0
8,17,D,2,10,12,13,X,0
39,3,A,3,12,15,13,X,2
41,16,A,2,7,9,13,O,0
82,13,E,6,9,15,13,X,2
81,9,L,6,6,12,13,X,0
63,10,K,6,8,14,13,X,1
6,2,B,4,9,13,14,X,0
36,7,B,2,9,11,14,X,0
56,7,B,2,11,13,14,X,0
30,0,C,3,13,16,14,X,2
29,17,D,3,12,15,15,X,0
58,12,D,3,14,17,15,X,2
92,16,A,5,9,14,15,X,0
91,8,F,6,10,16,15,X,1
22,14,C,4,10,14,15,O,0
84,4,I,6,12,18,15,O,3
79,11,B,6,9,15,16,X,0
19,2,B,3,13,16,16,X,0
40,17,D,4,15,19,16,X,3
18,7,B,4,13,17,17,X,0
33,15,B,4,9,13,17,X,0
11,11,B,2,15,17,17,X,0
55,12,D,2,17,19,17,X,2
95,16,A,3,14,17,17,X,0
59,1,E,2,12,14,17,X,0
93,10,K,2,14,16,17,X,0
74,15,B,4,13,17,18,X,0
75,2,B,3,16,19,18,X,1
53,9,D,4,14,18,18,O,0
27,3,A,6,15,21,18,X,3
20,5,L,4,15,19,18,O,1
4,7,B,3,17,20,19,X,1
2,1,E,2,14,16,19,X,0
67,0,C,3,16,19,20,X,0
49,14,C,2,14,16,20,X,0
23,6,M,6,9,15,20,X,0
44,6,M,6,15,21,20,X,1
45,11,B,6,17,23,21,X,2
62,9,D,3,18,21,21,X,0
64,14,C,3,16,19,21,X,0
69,13,H,3,17,20,21,O,0
24,15,B,6,17,23,22,X,1
5,2,B,3,19,22,22,X,0
98,16,A,3,17,20,22,X,0
60,8,F,3,16,19,22,X,0
61,0,C,4,19,23,22,X,1
88,5,L,3,19,22,22,X,0
26,7,B,3,20,23,23,X,0
1,9,D,2,21,23,23,X,0
43,16,A,6,20,26,23,X,3
38,8,F,4,19,23,23,X,0
31,2,B,5,22,27,24,X,3
3,3,A,2,21,23,24,X,0
13,4,I,4,18,22,24,X,0
46,4,I,3,22,25,24,X,1
12,12,D,4,19,23,25,X,0
42,10,J,6,18,24,25,O,0
